2025-11-02 02:03:51.692 | INFO     | __main__:run:51 - ============================================================
2025-11-02 02:03:56.367 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109906.12, Sell on Binance @ $109899.01 | Profit: -0.71%
2025-11-02 02:03:56.368 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110074.89, Sell on Coinbase @ $109906.11 | Profit: -0.85%
2025-11-02 02:03:56.466 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.53, Sell on Binance @ $3869.82 | Profit: -0.74%
2025-11-02 02:03:56.466 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.88, Sell on Coinbase @ $3871.52 | Profit: -0.81%
2025-11-02 02:03:56.610 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:56.610 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:56.910 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109906.12, Sell on Binance @ $109899.01 | Profit: -0.71%
2025-11-02 02:03:56.910 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110074.89, Sell on Coinbase @ $109906.11 | Profit: -0.85%
2025-11-02 02:03:56.911 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109906.12, Sell on Bitstamp @ $109901.00 | Profit: -1.10%
2025-11-02 02:03:56.911 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109901.00, Sell on Coinbase @ $109906.11 | Profit: -1.10%
2025-11-02 02:03:56.911 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110074.89, Sell on Bitstamp @ $109901.00 | Profit: -0.76%
2025-11-02 02:03:56.911 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109901.00, Sell on Binance @ $109899.01 | Profit: -0.60%
2025-11-02 02:03:57.376 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109906.12, Sell on Binance @ $109899.01 | Profit: -0.71%
2025-11-02 02:03:57.376 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110074.88, Sell on Coinbase @ $109906.11 | Profit: -0.85%
2025-11-02 02:03:57.376 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Coinbase @ $109906.12, Sell on Bitstamp @ $109901.00 | Profit: -1.10%
2025-11-02 02:03:57.377 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109901.00, Sell on Coinbase @ $109906.11 | Profit: -1.10%
2025-11-02 02:03:57.377 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Binance @ $110074.88, Sell on Bitstamp @ $109901.00 | Profit: -0.76%
2025-11-02 02:03:57.377 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy BTC-USD on Bitstamp @ $109901.00, Sell on Binance @ $109899.01 | Profit: -0.60%
2025-11-02 02:03:57.465 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.53, Sell on Binance @ $3869.83 | Profit: -0.74%
2025-11-02 02:03:57.472 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.52 | Profit: -0.81%
2025-11-02 02:03:57.499 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.53, Sell on Binance @ $3869.83 | Profit: -0.74%
2025-11-02 02:03:57.499 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.52 | Profit: -0.81%
2025-11-02 02:03:57.499 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.58, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.500 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.52 | Profit: -0.81%
2025-11-02 02:03:57.513 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.60, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.514 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.57 | Profit: -0.81%
2025-11-02 02:03:57.514 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.60, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.514 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.57 | Profit: -0.81%
2025-11-02 02:03:57.515 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.67, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.515 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.57 | Profit: -0.81%
2025-11-02 02:03:57.515 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.68, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.516 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.57 | Profit: -0.81%
2025-11-02 02:03:57.516 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.75, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.516 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.57 | Profit: -0.81%
2025-11-02 02:03:57.516 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.81, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.517 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.57 | Profit: -0.81%
2025-11-02 02:03:57.517 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.82, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.517 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.75 | Profit: -0.81%
2025-11-02 02:03:57.517 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.82, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.518 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.75 | Profit: -0.81%
2025-11-02 02:03:57.518 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.92, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.518 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.75 | Profit: -0.81%
2025-11-02 02:03:57.551 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.92, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.552 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.552 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.93, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.552 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.552 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3871.93, Sell on Binance @ $3869.83 | Profit: -0.75%
2025-11-02 02:03:57.552 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.553 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.06, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.553 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.553 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.09, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.553 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.553 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.553 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.554 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.554 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.91 | Profit: -0.80%
2025-11-02 02:03:57.554 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.554 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3871.91 | Profit: -1.09%
2025-11-02 02:03:57.554 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.554 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.569 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:57.570 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.570 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:57.570 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.570 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:57.571 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.571 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:57.571 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.571 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:57.571 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.571 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.36, Sell on Binance @ $185.24 | Profit: -0.76%
2025-11-02 02:03:57.572 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.572 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.38, Sell on Binance @ $185.24 | Profit: -0.78%
2025-11-02 02:03:57.572 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.58, Sell on Coinbase @ $185.35 | Profit: -0.82%
2025-11-02 02:03:57.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Coinbase @ $185.38, Sell on Binance @ $185.26 | Profit: -0.76%
2025-11-02 02:03:57.611 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy SOL-USD on Binance @ $185.56, Sell on Coinbase @ $185.35 | Profit: -0.81%
2025-11-02 02:03:57.656 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.656 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3872.07 | Profit: -0.80%
2025-11-02 02:03:57.656 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.657 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3872.07 | Profit: -1.09%
2025-11-02 02:03:57.657 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.657 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.668 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.668 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3872.07 | Profit: -0.80%
2025-11-02 02:03:57.668 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.668 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3872.07 | Profit: -1.09%
2025-11-02 02:03:57.668 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3872.05 | Profit: -0.80%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.26, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3872.05 | Profit: -1.09%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.669 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.765 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.00, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.766 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.99 | Profit: -0.80%
2025-11-02 02:03:57.766 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.00, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.766 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3871.99 | Profit: -1.09%
2025-11-02 02:03:57.766 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.767 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.767 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.08, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.767 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.99 | Profit: -0.80%
2025-11-02 02:03:57.767 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.08, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.768 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3871.99 | Profit: -1.09%
2025-11-02 02:03:57.768 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.768 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.768 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.10, Sell on Binance @ $3869.83 | Profit: -0.76%
2025-11-02 02:03:57.768 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Coinbase @ $3871.99 | Profit: -0.80%
2025-11-02 02:03:57.769 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.10, Sell on Bitstamp @ $3871.69 | Profit: -1.11%
2025-11-02 02:03:57.769 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Coinbase @ $3871.99 | Profit: -1.09%
2025-11-02 02:03:57.769 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Binance @ $3875.86, Sell on Bitstamp @ $3871.69 | Profit: -0.71%
2025-11-02 02:03:57.769 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Bitstamp @ $3871.69, Sell on Binance @ $3869.83 | Profit: -0.65%
2025-11-02 02:03:57.769 | SUCCESS  | arbitrage_detector:_analyze_pair:125 - ARBITRAGE FOUND: Buy ETH-USD on Coinbase @ $3872.20, Sell on Binance @ $3869.83 | Profit: -0.76%
